<b>Điền mẫu phù hợp:</b><br>私が＿＿＿＿。	<b>Đáp án:</b> ご案内します<br><b>Mẫu:</b> お～する<br><br><b>Ý nghĩa:</b> Mẫu khiêm nhường: お＋Vます＋する; người nói hạ mình.<br><br><b>Dịch:</b>  Tôi xin hướng dẫn anh/chị.	jlpt-n2::grammar-105::cloze
<b>Điền mẫu phù hợp:</b><br>妹に宿題を＿＿＿＿。	<b>Đáp án:</b> 手伝ってあげた<br><b>Mẫu:</b> ～てあげる<br><br><b>Ý nghĩa:</b> Làm giúp ai; tránh dùng với người trên vì có thể nghe ban ơn.<br><br><b>Dịch:</b>  Tôi đã giúp em gái làm bài tập.	jlpt-n2::grammar-105::cloze
<b>Điền mẫu phù hợp:</b><br>友達に写真を＿＿＿＿。	<b>Đáp án:</b> 撮ってもらった<br><b>Mẫu:</b> ～てもらう<br><br><b>Ý nghĩa:</b> Được ai làm cho; trọng tâm là lợi ích người nói nhận được.<br><br><b>Dịch:</b>  Tôi nhờ bạn chụp ảnh cho.	jlpt-n2::grammar-105::cloze
<b>Điền mẫu phù hợp:</b><br>母が弁当を＿＿＿＿。	<b>Đáp án:</b> 作ってくれた<br><b>Mẫu:</b> ～てくれる<br><br><b>Ý nghĩa:</b> Ai đó làm cho tôi/người cùng phe của tôi.<br><br><b>Dịch:</b>  Mẹ đã làm cơm hộp cho tôi.	jlpt-n2::grammar-105::cloze
<b>Điền mẫu phù hợp:</b><br>先生は学生に＿＿＿＿。	<b>Đáp án:</b> 発表させた<br><b>Mẫu:</b> ～させる<br><br><b>Ý nghĩa:</b> Sai khiến/cho phép ai làm; xác định người bị khiến bằng に/を.<br><br><b>Dịch:</b>  Thầy/cô cho học sinh thuyết trình.	jlpt-n2::grammar-105::cloze
<b>Điền mẫu phù hợp:</b><br>子どものころ、野菜を＿＿＿＿。	<b>Đáp án:</b> 食べさせられた<br><b>Mẫu:</b> ～させられる<br><br><b>Ý nghĩa:</b> Bị bắt phải làm; thường diễn tả sự không mong muốn.<br><br><b>Dịch:</b>  Hồi nhỏ tôi bị bắt ăn rau.	jlpt-n2::grammar-105::cloze
<b>Điền mẫu phù hợp:</b><br>雨に＿＿＿＿、ぬれた。	<b>Đáp án:</b> 降られて<br><b>Mẫu:</b> ～られる（bị động）<br><br><b>Ý nghĩa:</b> Bị/được; dùng khi chịu tác động, có thể diễn tả bị động phiền toái.<br><br><b>Dịch:</b>  Bị mưa làm ướt.	jlpt-n2::grammar-105::cloze
<b>Điền mẫu phù hợp:</b><br>毎日練習したから、上手＿＿＿＿。	<b>Đáp án:</b> なわけだ<br><b>Mẫu:</b> ～わけだ<br><br><b>Ý nghĩa:</b> Thảo nào/hóa ra là; kết luận hợp lý sau khi hiểu lý do.<br><br><b>Dịch:</b>  Luyện mỗi ngày nên giỏi là phải.	jlpt-n2::grammar-105::cloze
<b>Điền mẫu phù hợp:</b><br>彼がそんなことを言う＿＿＿＿。	<b>Đáp án:</b> わけがない<br><b>Mẫu:</b> ～わけがない<br><br><b>Ý nghĩa:</b> Không thể nào; phủ định mạnh, dựa vào lý lẽ.<br><br><b>Dịch:</b>  Anh ấy không thể nào nói chuyện đó.	jlpt-n2::grammar-105::cloze
<b>Điền mẫu phù hợp:</b><br>甘い物が嫌いな＿＿＿＿。	<b>Đáp án:</b> わけではない<br><b>Mẫu:</b> ～わけではない<br><br><b>Ý nghĩa:</b> Không hẳn là/không phải tất cả; phủ định một phần.<br><br><b>Dịch:</b>  Không hẳn là tôi ghét đồ ngọt.	jlpt-n2::grammar-105::cloze
<b>Điền mẫu phù hợp:</b><br>約束したので、休む＿＿＿＿。	<b>Đáp án:</b> わけにはいかない<br><b>Mẫu:</b> ～わけにはいかない<br><br><b>Ý nghĩa:</b> Không thể làm vì hoàn cảnh, trách nhiệm hay đạo lý.<br><br><b>Dịch:</b>  Đã hứa nên không thể nghỉ được.	jlpt-n2::grammar-105::cloze
<b>Điền mẫu phù hợp:</b><br>頼まれたら、断ら＿＿＿＿。	<b>Đáp án:</b> ないわけにはいかない<br><b>Mẫu:</b> ～ないわけにはいかない<br><br><b>Ý nghĩa:</b> Không thể không làm, bắt buộc phải làm.<br><br><b>Dịch:</b>  Được nhờ thì không thể không từ chối.	jlpt-n2::grammar-105::cloze
<b>Điền mẫu phù hợp:</b><br>子どもはよく泣く＿＿＿＿。	<b>Đáp án:</b> ものだ<br><b>Mẫu:</b> ～ものだ<br><br><b>Ý nghĩa:</b> Vốn là/thường là; quy luật, hồi tưởng hoặc cảm thán.<br><br><b>Dịch:</b>  Trẻ con vốn hay khóc.	jlpt-n2::grammar-105::cloze
<b>Điền mẫu phù hợp:</b><br>買った＿＿＿＿、使っていない。	<b>Đáp án:</b> ものの<br><b>Mẫu:</b> ～ものの<br><br><b>Ý nghĩa:</b> Tuy… nhưng; vế sau thường trái mong đợi.<br><br><b>Dịch:</b>  Tuy đã mua nhưng chưa dùng.	jlpt-n2::grammar-105::cloze
<b>Điền mẫu phù hợp:</b><br>＿＿＿＿、行きたい。	<b>Đáp án:</b> 行けるものなら<br><b>Mẫu:</b> 可能形＋ものなら<br><br><b>Ý nghĩa:</b> Nếu có thể thì; mong muốn rất khó thực hiện.<br><br><b>Dịch:</b>  Nếu đi được thì tôi muốn đi.	jlpt-n2::grammar-105::cloze
<b>Điền mẫu phù hợp:</b><br>もう二度と＿＿＿＿。	<b>Đáp án:</b> 行くものか<br><b>Mẫu:</b> ～ものか<br><br><b>Ý nghĩa:</b> Tuyệt đối không/đâu có; phản bác mạnh.<br><br><b>Dịch:</b>  Tôi đời nào đi lần nữa.	jlpt-n2::grammar-105::cloze
<b>Điền mẫu phù hợp:</b><br>もっと安く＿＿＿＿。	<b>Đáp án:</b> ならないものかな<br><b>Mẫu:</b> ～ないものかな<br><br><b>Ý nghĩa:</b> Không thể… sao nhỉ; mong ước khó thành.<br><br><b>Dịch:</b>  Không thể rẻ hơn chút sao nhỉ?	jlpt-n2::grammar-105::cloze
<b>Điền mẫu phù hợp:</b><br>約束を守るのが責任＿＿＿＿。	<b>Đáp án:</b> というものだ<br><b>Mẫu:</b> ～というものだ<br><br><b>Ý nghĩa:</b> Đúng là/đó mới là; đưa ra nhận định chuẩn mực.<br><br><b>Dịch:</b>  Giữ lời hứa mới là trách nhiệm.	jlpt-n2::grammar-105::cloze
<b>Điền mẫu phù hợp:</b><br>高い物がいい＿＿＿＿。	<b>Đáp án:</b> というものではない<br><b>Mẫu:</b> ～というものではない<br><br><b>Ý nghĩa:</b> Không hẳn cứ… là…; phủ định quy tắc đơn giản.<br><br><b>Dịch:</b>  Đồ đắt không hẳn là đồ tốt.	jlpt-n2::grammar-105::cloze
<b>Điền mẫu phù hợp:</b><br>先生の＿＿＿＿合格できた。	<b>Đáp án:</b> おかげで<br><b>Mẫu:</b> ～おかげで<br><br><b>Ý nghĩa:</b> Nhờ… mà; nguyên nhân tích cực/kết quả tốt.<br><br><b>Dịch:</b>  Nhờ thầy/cô mà tôi đỗ.	jlpt-n2::grammar-105::cloze
<b>Điền mẫu phù hợp:</b><br>彼の＿＿＿＿、時間どおり来るだろう。	<b>Đáp án:</b> ことだから<br><b>Mẫu:</b> ～ことだから<br><br><b>Ý nghĩa:</b> Vì là người vốn… nên; suy đoán từ tính cách quen biết.<br><br><b>Dịch:</b>  Vì là anh ấy nên chắc sẽ đến đúng giờ.	jlpt-n2::grammar-105::cloze
<b>Điền mẫu phù hợp:</b><br>形が似ている＿＿＿＿、この名が付いた。	<b>Đáp án:</b> ことから<br><b>Mẫu:</b> ～ことから<br><br><b>Ý nghĩa:</b> Từ việc… mà; nêu căn cứ/nguồn gốc để suy ra.<br><br><b>Dịch:</b>  Do hình dáng giống nhau nên có tên này.	jlpt-n2::grammar-105::cloze
<b>Điền mẫu phù hợp:</b><br>雪＿＿＿＿、電車が遅れた。	<b>Đáp án:</b> のために<br><b>Mẫu:</b> ～ために<br><br><b>Ý nghĩa:</b> Vì/do; văn viết, nguyên nhân khách quan, thường là kết quả xấu.<br><br><b>Dịch:</b>  Vì tuyết nên tàu bị trễ.	jlpt-n2::grammar-105::cloze
<b>Điền mẫu phù hợp:</b><br>努力し＿＿＿＿、夢がかなう。	<b>Đáp án:</b> てこそ<br><b>Mẫu:</b> ～てこそ<br><br><b>Ý nghĩa:</b> Chỉ khi… mới; nhấn mạnh điều kiện cần thiết.<br><br><b>Dịch:</b>  Chỉ khi nỗ lực thì ước mơ mới thành.	jlpt-n2::grammar-105::cloze
<b>Điền mẫu phù hợp:</b><br>うれしさ＿＿＿＿、泣いてしまった。	<b>Đáp án:</b> のあまり<br><b>Mẫu:</b> ～あまり（に）<br><br><b>Ý nghĩa:</b> Vì quá… nên; cảm xúc/trạng thái mạnh dẫn tới kết quả.<br><br><b>Dịch:</b>  Vì quá vui nên đã khóc.	jlpt-n2::grammar-105::cloze
<b>Điền mẫu phù hợp:</b><br>風邪＿＿＿＿休んだ。	<b>Đáp án:</b> のせいで<br><b>Mẫu:</b> ～せいで<br><br><b>Ý nghĩa:</b> Tại/vì… mà; quy nguyên nhân tiêu cực.<br><br><b>Dịch:</b>  Tôi nghỉ vì cảm lạnh.	jlpt-n2::grammar-105::cloze
<b>Điền mẫu phù hợp:</b><br>工事＿＿＿＿、通れません。	<b>Đáp án:</b> 中につき<br><b>Mẫu:</b> ～につき<br><br><b>Ý nghĩa:</b> Vì/do; văn thông báo, biển báo, một mục cụ thể.<br><br><b>Dịch:</b>  Do đang thi công, không thể đi qua.	jlpt-n2::grammar-105::cloze
<b>Điền mẫu phù hợp:</b><br>期待が大きい＿＿＿＿、心配だ。	<b>Đáp án:</b> だけに<br><b>Mẫu:</b> ～だけに<br><br><b>Ý nghĩa:</b> Chính vì… nên càng…; kết quả tương xứng kỳ vọng.<br><br><b>Dịch:</b>  Chính vì kỳ vọng lớn nên lo.	jlpt-n2::grammar-105::cloze
<b>Điền mẫu phù hợp:</b><br>専門家＿＿＿＿、説明が分かりやすい。	<b>Đáp án:</b> だけあって<br><b>Mẫu:</b> ～だけあって<br><br><b>Ý nghĩa:</b> Đúng là xứng với; thường đánh giá tích cực.<br><br><b>Dịch:</b>  Đúng là chuyên gia nên giải thích dễ hiểu.	jlpt-n2::grammar-105::cloze
<b>Điền mẫu phù hợp:</b><br>食べ＿＿＿＿、散歩する。	<b>Đáp án:</b> た後で<br><b>Mẫu:</b> ～た後で<br><br><b>Ý nghĩa:</b> Sau khi làm…; thứ tự thời gian rõ ràng.<br><br><b>Dịch:</b>  Ăn xong rồi đi dạo.	jlpt-n2::grammar-105::cloze
<b>Điền mẫu phù hợp:</b><br>悩＿＿＿＿、会社を辞めた。	<b>Đáp án:</b> んだあげく<br><b>Mẫu:</b> ～たあげく<br><br><b>Ý nghĩa:</b> Sau một quá trình dài/cuối cùng; hay đi với kết quả không tốt.<br><br><b>Dịch:</b>  Suy nghĩ mãi cuối cùng đã nghỉ việc.	jlpt-n2::grammar-105::cloze
<b>Điền mẫu phù hợp:</b><br>考え＿＿＿＿、この道を選んだ。	<b>Đáp án:</b> た末に<br><b>Mẫu:</b> ～た末に<br><br><b>Ý nghĩa:</b> Sau khi cân nhắc/nỗ lực lâu, kết quả cuối cùng.<br><br><b>Dịch:</b>  Sau khi suy nghĩ, tôi chọn con đường này.	jlpt-n2::grammar-105::cloze
<b>Điền mẫu phù hợp:</b><br>家を出＿＿＿＿、雨が降った。	<b>Đáp án:</b> たとたんに<br><b>Mẫu:</b> ～たとたんに<br><br><b>Ý nghĩa:</b> Ngay khoảnh khắc vừa… thì; sau là việc ngoài ý muốn.<br><br><b>Dịch:</b>  Vừa ra khỏi nhà thì trời mưa.	jlpt-n2::grammar-105::cloze
<b>Điền mẫu phù hợp:</b><br>日本に来＿＿＿＿、毎日日本語を使う。	<b>Đáp án:</b> て以来<br><b>Mẫu:</b> ～て以来<br><br><b>Ý nghĩa:</b> Kể từ khi… đến nay; trạng thái tiếp diễn dài.<br><br><b>Dịch:</b>  Từ khi đến Nhật, ngày nào tôi cũng dùng tiếng Nhật.	jlpt-n2::grammar-105::cloze
<b>Điền mẫu phù hợp:</b><br>彼は出かけ＿＿＿＿、帰らない。	<b>Đáp án:</b> たきり<br><b>Mẫu:</b> ～たきり<br><br><b>Ý nghĩa:</b> Từ sau khi… thì không/không còn; thường kèm phủ định.<br><br><b>Dịch:</b>  Anh ấy đi ra ngoài rồi không về.	jlpt-n2::grammar-105::cloze
<b>Điền mẫu phù hợp:</b><br>聞いてみ＿＿＿＿、だれも知らなかった。	<b>Đáp án:</b> たところ<br><b>Mẫu:</b> ～たところ<br><br><b>Ý nghĩa:</b> Vừa làm thử thì/phát hiện; kết quả ngay sau hành động.<br><br><b>Dịch:</b>  Thử hỏi thì chẳng ai biết.	jlpt-n2::grammar-105::cloze
<b>Điền mẫu phù hợp:</b><br>＿＿＿＿、ご連絡します。	<b>Đáp án:</b> 着き次第<br><b>Mẫu:</b> Vます＋次第<br><br><b>Ý nghĩa:</b> Ngay sau khi…; dùng trong thông báo/kế hoạch.<br><br><b>Dịch:</b>  Đến nơi tôi sẽ liên lạc ngay.	jlpt-n2::grammar-105::cloze
<b>Điền mẫu phù hợp:</b><br>ここに名前を＿＿＿＿。	<b>Đáp án:</b> 書くこと<br><b>Mẫu:</b> V辞書＋こと<br><br><b>Ý nghĩa:</b> Hãy/phải…; mệnh lệnh nhẹ trong quy định, ghi chú.<br><br><b>Dịch:</b>  Hãy viết tên vào đây.	jlpt-n2::grammar-105::cloze
<b>Điền mẫu phù hợp:</b><br>無理をし＿＿＿＿。	<b>Đáp án:</b> ないことだ<br><b>Mẫu:</b> ～ことだ<br><br><b>Ý nghĩa:</b> Nên…; lời khuyên, thường dùng Vる/Vない.<br><br><b>Dịch:</b>  Điều nên làm là đừng quá sức.	jlpt-n2::grammar-105::cloze
<b>Điền mẫu phù hợp:</b><br>毎日復習＿＿＿＿。	<b>Đáp án:</b> することにした<br><b>Mẫu:</b> ～ことにする<br><br><b>Ý nghĩa:</b> Quyết định/chủ động chọn làm.<br><br><b>Dịch:</b>  Tôi đã quyết định ôn mỗi ngày.	jlpt-n2::grammar-105::cloze
<b>Điền mẫu phù hợp:</b><br>会議は明日に延期＿＿＿＿。	<b>Đáp án:</b> することになった<br><b>Mẫu:</b> ～ことになる<br><br><b>Ý nghĩa:</b> Được quyết định thành; quyết định từ bên ngoài/hoàn cảnh.<br><br><b>Dịch:</b>  Cuộc họp được quyết định dời sang mai.	jlpt-n2::grammar-105::cloze
<b>Điền mẫu phù hợp:</b><br>富士山に登っ＿＿＿＿。	<b>Đáp án:</b> たことがない<br><b>Mẫu:</b> ～ことがない<br><br><b>Ý nghĩa:</b> Chưa từng; kinh nghiệm đến nay chưa có.<br><br><b>Dịch:</b>  Tôi chưa từng leo núi Phú Sĩ.	jlpt-n2::grammar-105::cloze
<b>Điền mẫu phù hợp:</b><br>食べられ＿＿＿＿。	<b>Đáp án:</b> ないことはない<br><b>Mẫu:</b> ～ないことはない<br><br><b>Ý nghĩa:</b> Không phải là không…; có thể, nhưng không mạnh/không dễ.<br><br><b>Dịch:</b>  Không phải là không ăn được.	jlpt-n2::grammar-105::cloze
<b>Điền mẫu phù hợp:</b><br>休む＿＿＿＿働いた。	<b>Đáp án:</b> ことなく<br><b>Mẫu:</b> ～ことなく／～ずに<br><br><b>Ý nghĩa:</b> Không làm… mà; văn viết, ～ずに thông dụng hơn.<br><br><b>Dịch:</b>  Đã làm việc không nghỉ.	jlpt-n2::grammar-105::cloze
<b>Điền mẫu phù hợp:</b><br>驚いた＿＿＿＿、彼は合格した。	<b>Đáp án:</b> ことに<br><b>Mẫu:</b> ～ことに<br><br><b>Ý nghĩa:</b> Thật là/đáng… thay; cảm xúc bất ngờ của người nói.<br><br><b>Dịch:</b>  Điều đáng ngạc nhiên là anh ấy đỗ.	jlpt-n2::grammar-105::cloze
<b>Điền mẫu phù hợp:</b><br>見＿＿＿＿、決められない。	<b>Đáp án:</b> ないことには<br><b>Mẫu:</b> ～ないことには～ない<br><br><b>Ý nghĩa:</b> Nếu không… thì không…; điều kiện bắt buộc để có kết quả.<br><br><b>Dịch:</b>  Không xem thì không thể quyết định.	jlpt-n2::grammar-105::cloze
<b>Điền mẫu phù hợp:</b><br>休み＿＿＿＿、店は閉まっている。	<b>Đáp án:</b> ということは<br><b>Mẫu:</b> ～ということだ<br><br><b>Ý nghĩa:</b> Nghĩa là/điều đó có nghĩa là; tóm tắt hoặc truyền đạt.<br><br><b>Dịch:</b>  Nghỉ nghĩa là cửa hàng đóng cửa.	jlpt-n2::grammar-105::cloze
<b>Điền mẫu phù hợp:</b><br>引き受けた＿＿＿＿、最後までやる。	<b>Đáp án:</b> 以上は<br><b>Mẫu:</b> ～以上は／～上は／～からには<br><br><b>Ý nghĩa:</b> Một khi đã… thì; sau là nghĩa vụ, quyết tâm hay kết quả tất yếu.<br><br><b>Dịch:</b>  Một khi đã nhận thì làm tới cùng.	jlpt-n2::grammar-105::cloze
<b>Điền mẫu phù hợp:</b><br>この店は安い＿＿＿＿、おいしい。	<b>Đáp án:</b> 上に<br><b>Mẫu:</b> ～上に<br><br><b>Ý nghĩa:</b> Không những… mà còn; cộng thêm thông tin.<br><br><b>Dịch:</b>  Quán này không những rẻ mà còn ngon.	jlpt-n2::grammar-105::cloze
<b>Điền mẫu phù hợp:</b><br>相談＿＿＿＿、決めます。	<b>Đáp án:</b> した上で<br><b>Mẫu:</b> ～上で<br><br><b>Ý nghĩa:</b> Sau khi/ở trên cơ sở…; Vた上で là làm A rồi B.<br><br><b>Dịch:</b>  Tôi sẽ bàn bạc rồi quyết định.	jlpt-n2::grammar-105::cloze
<b>Điền mẫu phù hợp:</b><br>安全＿＿＿＿ここには入れません。	<b>Đáp án:</b> 上、<br><b>Mẫu:</b> ～上は<br><br><b>Ý nghĩa:</b> Trên phương diện…; cần xét khi đưa quyết định.<br><br><b>Dịch:</b>  Vì lý do an toàn, không được vào đây.	jlpt-n2::grammar-105::cloze
<b>Điền mẫu phù hợp:</b><br>便利な＿＿＿＿、危険もある。	<b>Đáp án:</b> 一方で<br><b>Mẫu:</b> ～一方で<br><br><b>Ý nghĩa:</b> Một mặt… mặt khác; hai đặc điểm đối lập/cùng tồn tại.<br><br><b>Dịch:</b>  Một mặt tiện, mặt khác cũng có nguy hiểm.	jlpt-n2::grammar-105::cloze
<b>Điền mẫu phù hợp:</b><br>物価は上がる＿＿＿＿。	<b>Đáp án:</b> 一方だ<br><b>Mẫu:</b> ～一方だ<br><br><b>Ý nghĩa:</b> Cứ ngày càng…; thay đổi theo một hướng.<br><br><b>Dịch:</b>  Giá cả cứ tăng mãi.	jlpt-n2::grammar-105::cloze
<b>Điền mẫu phù hợp:</b><br>忘れ＿＿＿＿、メモしよう。	<b>Đáp án:</b> ないうちに<br><b>Mẫu:</b> ～うちに<br><br><b>Ý nghĩa:</b> Trong lúc trạng thái còn… thì; làm trước khi thay đổi.<br><br><b>Dịch:</b>  Hãy ghi lại trước khi quên.	jlpt-n2::grammar-105::cloze
<b>Điền mẫu phù hợp:</b><br>会議＿＿＿＿電話が鳴った。	<b>Đáp án:</b> の最中に<br><b>Mẫu:</b> ～最中に<br><br><b>Ý nghĩa:</b> Đúng đang giữa lúc… thì; sự việc chen vào.<br><br><b>Dịch:</b>  Giữa lúc họp thì điện thoại reo.	jlpt-n2::grammar-105::cloze
<b>Điền mẫu phù hợp:</b><br>夏休み＿＿＿＿、毎日働いた。	<b>Đáp án:</b> の間<br><b>Mẫu:</b> ～間<br><br><b>Ý nghĩa:</b> Trong suốt khoảng thời gian; vế sau kéo dài cùng thời gian đó.<br><br><b>Dịch:</b>  Suốt nghỉ hè, tôi làm việc mỗi ngày.	jlpt-n2::grammar-105::cloze
<b>Điền mẫu phù hợp:</b><br>外は雨＿＿＿＿。	<b>Đáp án:</b> みたいだ<br><b>Mẫu:</b> ～みたいだ<br><br><b>Ý nghĩa:</b> Có vẻ/giống như; khẩu ngữ, dựa vào cảm nhận.<br><br><b>Dịch:</b>  Bên ngoài hình như mưa.	jlpt-n2::grammar-105::cloze
<b>Điền mẫu phù hợp:</b><br>明日は寒くなる＿＿＿＿。	<b>Đáp án:</b> らしい<br><b>Mẫu:</b> ～らしい<br><br><b>Ý nghĩa:</b> Nghe nói/có vẻ; cũng có nghĩa “đúng chất”.<br><br><b>Dịch:</b>  Nghe nói mai sẽ lạnh hơn.	jlpt-n2::grammar-105::cloze
<b>Điền mẫu phù hợp:</b><br>会議は東京＿＿＿＿開かれる。	<b>Đáp án:</b> において<br><b>Mẫu:</b> ～において<br><br><b>Ý nghĩa:</b> Ở/tại; văn viết, trang trọng, dùng cho địa điểm/lĩnh vực.<br><br><b>Dịch:</b>  Hội nghị được tổ chức tại Tokyo.	jlpt-n2::grammar-105::cloze
<b>Điền mẫu phù hợp:</b><br>人＿＿＿＿考え方が違う。	<b>Đáp án:</b> によって<br><b>Mẫu:</b> ～によって<br><br><b>Ý nghĩa:</b> Bởi/tùy theo/thông qua; nghĩa thay đổi theo ngữ cảnh.<br><br><b>Dịch:</b>  Tùy người mà cách nghĩ khác nhau.	jlpt-n2::grammar-105::cloze
<b>Điền mẫu phù hợp:</b><br>私＿＿＿＿日本語は大切だ。	<b>Đáp án:</b> にとって<br><b>Mẫu:</b> ～にとって<br><br><b>Ý nghĩa:</b> Đối với; nêu góc nhìn/tiêu chuẩn của một người/nhóm.<br><br><b>Dịch:</b>  Với tôi, tiếng Nhật rất quan trọng.	jlpt-n2::grammar-105::cloze
<b>Điền mẫu phù hợp:</b><br>先生＿＿＿＿失礼なことを言わない。	<b>Đáp án:</b> に対して<br><b>Mẫu:</b> ～に対して<br><br><b>Ý nghĩa:</b> Đối với/đối lại với; đối tượng của hành động hoặc tương phản.<br><br><b>Dịch:</b>  Đừng nói điều thất lễ với thầy/cô.	jlpt-n2::grammar-105::cloze
<b>Điền mẫu phù hợp:</b><br>留学生＿＿＿＿日本で学ぶ。	<b>Đáp án:</b> として<br><b>Mẫu:</b> ～として<br><br><b>Ý nghĩa:</b> Với tư cách là/trong vai trò là.<br><br><b>Dịch:</b>  Học ở Nhật với tư cách du học sinh.	jlpt-n2::grammar-105::cloze
<b>Điền mẫu phù hợp:</b><br>今＿＿＿＿行動する時だ。	<b>Đáp án:</b> こそ<br><b>Mẫu:</b> ～こそ<br><br><b>Ý nghĩa:</b> Chính là; nhấn mạnh mạnh một thành phần.<br><br><b>Dịch:</b>  Chính bây giờ là lúc hành động.	jlpt-n2::grammar-105::cloze
<b>Điền mẫu phù hợp:</b><br>水＿＿＿＿あれば生きられる。	<b>Đáp án:</b> さえ<br><b>Mẫu:</b> ～さえ<br><br><b>Ý nghĩa:</b> Đến ngay cả/chỉ cần; nhấn mạnh mức tối thiểu.<br><br><b>Dịch:</b>  Chỉ cần có nước là sống được.	jlpt-n2::grammar-105::cloze
<b>Điền mẫu phù hợp:</b><br>名前＿＿＿＿知らない。	<b>Đáp án:</b> すら<br><b>Mẫu:</b> ～すら<br><br><b>Ý nghĩa:</b> Ngay cả; văn viết/trang trọng hơn さえ.<br><br><b>Dịch:</b>  Ngay cả tên cũng không biết.	jlpt-n2::grammar-105::cloze
<b>Điền mẫu phù hợp:</b><br>時間＿＿＿＿、手伝える。	<b>Đáp án:</b> さえあれば<br><b>Mẫu:</b> ～さえ～ば<br><br><b>Ý nghĩa:</b> Chỉ cần… là; điều kiện tối thiểu.<br><br><b>Dịch:</b>  Chỉ cần có thời gian là tôi giúp được.	jlpt-n2::grammar-105::cloze
<b>Điền mẫu phù hợp:</b><br>医者に行っ＿＿＿＿。	<b>Đáp án:</b> たらどうですか<br><b>Mẫu:</b> ～ば／～たら／～ならどうですか<br><br><b>Ý nghĩa:</b> Hay là… thì sao? Đưa lời khuyên lịch sự.<br><br><b>Dịch:</b>  Hay là bạn đi khám bác sĩ thì sao?	jlpt-n2::grammar-105::cloze
