～だけに	<b>Ý nghĩa:</b> Chính vì… nên càng…; kết quả tương xứng kỳ vọng.<br><br><b>Ví dụ:</b><br>期待が大きいだけに、心配だ。<br>→ Chính vì kỳ vọng lớn nên lo.	jlpt-n2::grammar-105
～だけあって	<b>Ý nghĩa:</b> Đúng là xứng với; thường đánh giá tích cực.<br><br><b>Ví dụ:</b><br>専門家だけあって、説明が分かりやすい。<br>→ Đúng là chuyên gia nên giải thích dễ hiểu.	jlpt-n2::grammar-105
～た後で	<b>Ý nghĩa:</b> Sau khi làm…; thứ tự thời gian rõ ràng.<br><br><b>Ví dụ:</b><br>食べた後で、散歩する。<br>→ Ăn xong rồi đi dạo.	jlpt-n2::grammar-105
～たあげく	<b>Ý nghĩa:</b> Sau một quá trình dài/cuối cùng; hay đi với kết quả không tốt.<br><br><b>Ví dụ:</b><br>悩んだあげく、会社を辞めた。<br>→ Suy nghĩ mãi cuối cùng đã nghỉ việc.	jlpt-n2::grammar-105
～た末に	<b>Ý nghĩa:</b> Sau khi cân nhắc/nỗ lực lâu, kết quả cuối cùng.<br><br><b>Ví dụ:</b><br>考えた末に、この道を選んだ。<br>→ Sau khi suy nghĩ, tôi chọn con đường này.	jlpt-n2::grammar-105
～たとたんに	<b>Ý nghĩa:</b> Ngay khoảnh khắc vừa… thì; sau là việc ngoài ý muốn.<br><br><b>Ví dụ:</b><br>家を出たとたんに、雨が降った。<br>→ Vừa ra khỏi nhà thì trời mưa.	jlpt-n2::grammar-105
～て以来	<b>Ý nghĩa:</b> Kể từ khi… đến nay; trạng thái tiếp diễn dài.<br><br><b>Ví dụ:</b><br>日本に来て以来、毎日日本語を使う。<br>→ Từ khi đến Nhật, ngày nào tôi cũng dùng tiếng Nhật.	jlpt-n2::grammar-105
～たきり	<b>Ý nghĩa:</b> Từ sau khi… thì không/không còn; thường kèm phủ định.<br><br><b>Ví dụ:</b><br>彼は出かけたきり、帰らない。<br>→ Anh ấy đi ra ngoài rồi không về.	jlpt-n2::grammar-105
～たところ	<b>Ý nghĩa:</b> Vừa làm thử thì/phát hiện; kết quả ngay sau hành động.<br><br><b>Ví dụ:</b><br>聞いてみたところ、だれも知らなかった。<br>→ Thử hỏi thì chẳng ai biết.	jlpt-n2::grammar-105
Vます＋次第	<b>Ý nghĩa:</b> Ngay sau khi…; dùng trong thông báo/kế hoạch.<br><br><b>Ví dụ:</b><br>着き次第、ご連絡します。<br>→ Đến nơi tôi sẽ liên lạc ngay.	jlpt-n2::grammar-105
V辞書＋こと	<b>Ý nghĩa:</b> Hãy/phải…; mệnh lệnh nhẹ trong quy định, ghi chú.<br><br><b>Ví dụ:</b><br>ここに名前を書くこと。<br>→ Hãy viết tên vào đây.	jlpt-n2::grammar-105
～ことだ	<b>Ý nghĩa:</b> Nên…; lời khuyên, thường dùng Vる/Vない.<br><br><b>Ví dụ:</b><br>無理をしないことだ。<br>→ Điều nên làm là đừng quá sức.	jlpt-n2::grammar-105
～ことにする	<b>Ý nghĩa:</b> Quyết định/chủ động chọn làm.<br><br><b>Ví dụ:</b><br>毎日復習することにした。<br>→ Tôi đã quyết định ôn mỗi ngày.	jlpt-n2::grammar-105
～ことになる	<b>Ý nghĩa:</b> Được quyết định thành; quyết định từ bên ngoài/hoàn cảnh.<br><br><b>Ví dụ:</b><br>会議は明日に延期することになった。<br>→ Cuộc họp được quyết định dời sang mai.	jlpt-n2::grammar-105
～ことがない	<b>Ý nghĩa:</b> Chưa từng; kinh nghiệm đến nay chưa có.<br><br><b>Ví dụ:</b><br>富士山に登ったことがない。<br>→ Tôi chưa từng leo núi Phú Sĩ.	jlpt-n2::grammar-105
～ないことはない	<b>Ý nghĩa:</b> Không phải là không…; có thể, nhưng không mạnh/không dễ.<br><br><b>Ví dụ:</b><br>食べられないことはない。<br>→ Không phải là không ăn được.	jlpt-n2::grammar-105
～ことなく／～ずに	<b>Ý nghĩa:</b> Không làm… mà; văn viết, ～ずに thông dụng hơn.<br><br><b>Ví dụ:</b><br>休むことなく働いた。<br>→ Đã làm việc không nghỉ.	jlpt-n2::grammar-105
～ことに	<b>Ý nghĩa:</b> Thật là/đáng… thay; cảm xúc bất ngờ của người nói.<br><br><b>Ví dụ:</b><br>驚いたことに、彼は合格した。<br>→ Điều đáng ngạc nhiên là anh ấy đỗ.	jlpt-n2::grammar-105
～ないことには～ない	<b>Ý nghĩa:</b> Nếu không… thì không…; điều kiện bắt buộc để có kết quả.<br><br><b>Ví dụ:</b><br>見ないことには、決められない。<br>→ Không xem thì không thể quyết định.	jlpt-n2::grammar-105
～ということだ	<b>Ý nghĩa:</b> Nghĩa là/điều đó có nghĩa là; tóm tắt hoặc truyền đạt.<br><br><b>Ví dụ:</b><br>休みということは、店は閉まっている。<br>→ Nghỉ nghĩa là cửa hàng đóng cửa.	jlpt-n2::grammar-105
～以上は／～上は／～からには	<b>Ý nghĩa:</b> Một khi đã… thì; sau là nghĩa vụ, quyết tâm hay kết quả tất yếu.<br><br><b>Ví dụ:</b><br>引き受けた以上は、最後までやる。<br>→ Một khi đã nhận thì làm tới cùng.	jlpt-n2::grammar-105
～上に	<b>Ý nghĩa:</b> Không những… mà còn; cộng thêm thông tin.<br><br><b>Ví dụ:</b><br>この店は安い上に、おいしい。<br>→ Quán này không những rẻ mà còn ngon.	jlpt-n2::grammar-105
～上で	<b>Ý nghĩa:</b> Sau khi/ở trên cơ sở…; Vた上で là làm A rồi B.<br><br><b>Ví dụ:</b><br>相談した上で、決めます。<br>→ Tôi sẽ bàn bạc rồi quyết định.	jlpt-n2::grammar-105
～上は	<b>Ý nghĩa:</b> Trên phương diện…; cần xét khi đưa quyết định.<br><br><b>Ví dụ:</b><br>安全上、ここには入れません。<br>→ Vì lý do an toàn, không được vào đây.	jlpt-n2::grammar-105
～一方で	<b>Ý nghĩa:</b> Một mặt… mặt khác; hai đặc điểm đối lập/cùng tồn tại.<br><br><b>Ví dụ:</b><br>便利な一方で、危険もある。<br>→ Một mặt tiện, mặt khác cũng có nguy hiểm.	jlpt-n2::grammar-105
～一方だ	<b>Ý nghĩa:</b> Cứ ngày càng…; thay đổi theo một hướng.<br><br><b>Ví dụ:</b><br>物価は上がる一方だ。<br>→ Giá cả cứ tăng mãi.	jlpt-n2::grammar-105
～うちに	<b>Ý nghĩa:</b> Trong lúc trạng thái còn… thì; làm trước khi thay đổi.<br><br><b>Ví dụ:</b><br>忘れないうちに、メモしよう。<br>→ Hãy ghi lại trước khi quên.	jlpt-n2::grammar-105
～最中に	<b>Ý nghĩa:</b> Đúng đang giữa lúc… thì; sự việc chen vào.<br><br><b>Ví dụ:</b><br>会議の最中に電話が鳴った。<br>→ Giữa lúc họp thì điện thoại reo.	jlpt-n2::grammar-105
～間	<b>Ý nghĩa:</b> Trong suốt khoảng thời gian; vế sau kéo dài cùng thời gian đó.<br><br><b>Ví dụ:</b><br>夏休みの間、毎日働いた。<br>→ Suốt nghỉ hè, tôi làm việc mỗi ngày.	jlpt-n2::grammar-105
～みたいだ	<b>Ý nghĩa:</b> Có vẻ/giống như; khẩu ngữ, dựa vào cảm nhận.<br><br><b>Ví dụ:</b><br>外は雨みたいだ。<br>→ Bên ngoài hình như mưa.	jlpt-n2::grammar-105
～らしい	<b>Ý nghĩa:</b> Nghe nói/có vẻ; cũng có nghĩa “đúng chất”.<br><br><b>Ví dụ:</b><br>明日は寒くなるらしい。<br>→ Nghe nói mai sẽ lạnh hơn.	jlpt-n2::grammar-105
～において	<b>Ý nghĩa:</b> Ở/tại; văn viết, trang trọng, dùng cho địa điểm/lĩnh vực.<br><br><b>Ví dụ:</b><br>会議は東京において開かれる。<br>→ Hội nghị được tổ chức tại Tokyo.	jlpt-n2::grammar-105
～によって	<b>Ý nghĩa:</b> Bởi/tùy theo/thông qua; nghĩa thay đổi theo ngữ cảnh.<br><br><b>Ví dụ:</b><br>人によって考え方が違う。<br>→ Tùy người mà cách nghĩ khác nhau.	jlpt-n2::grammar-105
～にとって	<b>Ý nghĩa:</b> Đối với; nêu góc nhìn/tiêu chuẩn của một người/nhóm.<br><br><b>Ví dụ:</b><br>私にとって日本語は大切だ。<br>→ Với tôi, tiếng Nhật rất quan trọng.	jlpt-n2::grammar-105
～に対して	<b>Ý nghĩa:</b> Đối với/đối lại với; đối tượng của hành động hoặc tương phản.<br><br><b>Ví dụ:</b><br>先生に対して失礼なことを言わない。<br>→ Đừng nói điều thất lễ với thầy/cô.	jlpt-n2::grammar-105
～として	<b>Ý nghĩa:</b> Với tư cách là/trong vai trò là.<br><br><b>Ví dụ:</b><br>留学生として日本で学ぶ。<br>→ Học ở Nhật với tư cách du học sinh.	jlpt-n2::grammar-105
～こそ	<b>Ý nghĩa:</b> Chính là; nhấn mạnh mạnh một thành phần.<br><br><b>Ví dụ:</b><br>今こそ行動する時だ。<br>→ Chính bây giờ là lúc hành động.	jlpt-n2::grammar-105
～さえ	<b>Ý nghĩa:</b> Đến ngay cả/chỉ cần; nhấn mạnh mức tối thiểu.<br><br><b>Ví dụ:</b><br>水さえあれば生きられる。<br>→ Chỉ cần có nước là sống được.	jlpt-n2::grammar-105
～すら	<b>Ý nghĩa:</b> Ngay cả; văn viết/trang trọng hơn さえ.<br><br><b>Ví dụ:</b><br>名前すら知らない。<br>→ Ngay cả tên cũng không biết.	jlpt-n2::grammar-105
～さえ～ば	<b>Ý nghĩa:</b> Chỉ cần… là; điều kiện tối thiểu.<br><br><b>Ví dụ:</b><br>時間さえあれば、手伝える。<br>→ Chỉ cần có thời gian là tôi giúp được.	jlpt-n2::grammar-105
～ば／～たら／～ならどうですか	<b>Ý nghĩa:</b> Hay là… thì sao? Đưa lời khuyên lịch sự.<br><br><b>Ví dụ:</b><br>医者に行ったらどうですか。<br>→ Hay là bạn đi khám bác sĩ thì sao?	jlpt-n2::grammar-105
～だって	<b>Ý nghĩa:</b> Ngay cả/cũng; khẩu ngữ của でも, hoặc trích dẫn “nghe nói”.<br><br><b>Ví dụ:</b><br>子どもだって分かる。<br>→ Trẻ con cũng hiểu.	jlpt-n2::grammar-105
～て仕方がない	<b>Ý nghĩa:</b> Rất… không chịu nổi; cảm giác/cảm xúc ngoài ý muốn.<br><br><b>Ví dụ:</b><br>この映画が見たくて仕方がない。<br>→ Tôi rất muốn xem phim này.	jlpt-n2::grammar-105
～てたまらない	<b>Ý nghĩa:</b> Vô cùng… không chịu được; cường độ cảm xúc mạnh.<br><br><b>Ví dụ:</b><br>のどが渇いてたまらない。<br>→ Tôi khát không chịu nổi.	jlpt-n2::grammar-105
～てならない	<b>Ý nghĩa:</b> Rất…; cảm xúc/nỗi lo tự nhiên nảy ra.<br><br><b>Ví dụ:</b><br>将来が心配でならない。<br>→ Tôi vô cùng lo cho tương lai.	jlpt-n2::grammar-105
～てしょうがない	<b>Ý nghĩa:</b> Rất… không làm sao được; khẩu ngữ hơn 仕方がない.<br><br><b>Ví dụ:</b><br>眠くてしょうがない。<br>→ Buồn ngủ không chịu được.	jlpt-n2::grammar-105
～にかけては	<b>Ý nghĩa:</b> Về mặt… thì; nổi trội trong một lĩnh vực.<br><br><b>Ví dụ:</b><br>料理にかけては、彼女が一番だ。<br>→ Về nấu ăn thì cô ấy giỏi nhất.	jlpt-n2::grammar-105
～にしては	<b>Ý nghĩa:</b> So với tiêu chuẩn/kỳ vọng thì; kết quả khác dự đoán.<br><br><b>Ví dụ:</b><br>子どもにしては、よく知っている。<br>→ So với trẻ con thì biết nhiều đấy.	jlpt-n2::grammar-105
～は／～ならともかく	<b>Ý nghĩa:</b> … thì còn được, nhưng…; gác trường hợp dễ chấp nhận để nói trường hợp khó.<br><br><b>Ví dụ:</b><br>一日はともかく、一週間は無理だ。<br>→ Một ngày thì còn được, một tuần là không thể.	jlpt-n2::grammar-105
～ざるを得ない	<b>Ý nghĩa:</b> Không thể không…; bắt buộc do hoàn cảnh.<br><br><b>Ví dụ:</b><br>事実を認めざるを得ない。<br>→ Không thể không thừa nhận sự thật.	jlpt-n2::grammar-105
～ずにはいられない	<b>Ý nghĩa:</b> Không thể không…; cảm xúc/xung động tự nhiên.<br><br><b>Ví dụ:</b><br>その話を聞いて、笑わずにはいられなかった。<br>→ Nghe chuyện đó tôi không nhịn cười được.	jlpt-n2::grammar-105
～おきに	<b>Ý nghĩa:</b> Cứ cách…; khoảng cách cố định (hai giờ một lần).<br><br><b>Ví dụ:</b><br>二時間おきに休む。<br>→ Cứ hai tiếng nghỉ một lần.	jlpt-n2::grammar-105
～ぶりに	<b>Ý nghĩa:</b> Lần đầu sau khoảng…; thời gian kể từ lần gần nhất.<br><br><b>Ví dụ:</b><br>三年ぶりに友達に会った。<br>→ Ba năm rồi mới gặp bạn.	jlpt-n2::grammar-105
つい～てしまう	<b>Ý nghĩa:</b> Lỡ/vô tình làm; hành động không chủ ý hoặc tiếc nuối.<br><br><b>Ví dụ:</b><br>つい食べ過ぎてしまった。<br>→ Tôi lỡ ăn quá nhiều.	jlpt-n2::grammar-105
どうせ～なら	<b>Ý nghĩa:</b> Dù sao nếu… thì; chọn phương án tốt hơn.<br><br><b>Ví dụ:</b><br>どうせ行くなら、早く行こう。<br>→ Đằng nào đi thì đi sớm đi.	jlpt-n2::grammar-105
どうか～てください	<b>Ý nghĩa:</b> Xin/hãy; lời thỉnh cầu tha thiết.<br><br><b>Ví dụ:</b><br>どうか許してください。<br>→ Xin hãy tha thứ cho tôi.	jlpt-n2::grammar-105
どうも～ようだ／そうだ	<b>Ý nghĩa:</b> Hình như/có lẽ; cảm nhận không thật chắc chắn.<br><br><b>Ví dụ:</b><br>どうも風邪をひいたようだ。<br>→ Hình như tôi bị cảm rồi.	jlpt-n2::grammar-105
今にも～そうだ	<b>Ý nghĩa:</b> Ngay bây giờ có vẻ sắp…; dấu hiệu xảy ra tức thì.<br><br><b>Ví dụ:</b><br>今にも雨が降りそうだ。<br>→ Trông có vẻ sắp mưa ngay.	jlpt-n2::grammar-105
とても～ない	<b>Ý nghĩa:</b> Hoàn toàn không thể; thường với khả năng/phủ định.<br><br><b>Ví dụ:</b><br>一人ではとてもできない。<br>→ Một mình thì hoàn toàn không làm nổi.	jlpt-n2::grammar-105
一体～か	<b>Ý nghĩa:</b> Rốt cuộc/đến cùng là; nghi vấn nhấn mạnh.<br><br><b>Ví dụ:</b><br>一体何があったのか。<br>→ Rốt cuộc đã có chuyện gì?	jlpt-n2::grammar-105
～に相違ない	<b>Ý nghĩa:</b> Chắc chắn là; văn viết, trang trọng, gần ～に違いない.<br><br><b>Ví dụ:</b><br>これは事実に相違ない。<br>→ Điều này chắc chắn là sự thật.	jlpt-n2::grammar-105
～ことはない	<b>Ý nghĩa:</b> Không cần phải…; lời khuyên rằng không có lý do làm việc đó.<br><br><b>Ví dụ:</b><br>そんなに心配することはない。<br>→ Không cần lo lắng đến vậy.	jlpt-n2::grammar-105
～にすぎない	<b>Ý nghĩa:</b> Chỉ là/không hơn; giới hạn mức độ.<br><br><b>Ví dụ:</b><br>これは一例にすぎない。<br>→ Đây chỉ là một ví dụ thôi.	jlpt-n2::grammar-105
～に沿って	<b>Ý nghĩa:</b> Theo/sát với; bám theo đường lối, kế hoạch, bờ sông.<br><br><b>Ví dụ:</b><br>計画に沿って進める。<br>→ Tiến hành theo kế hoạch.	jlpt-n2::grammar-105
～に代わって	<b>Ý nghĩa:</b> Thay cho; người/vật khác đảm nhiệm vai trò.<br><br><b>Ví dụ:</b><br>部長に代わって挨拶します。<br>→ Tôi sẽ chào thay trưởng phòng.	jlpt-n2::grammar-105
～に従って／～に伴って／～につれて	<b>Ý nghĩa:</b> Cùng với/theo sự thay đổi; một thay đổi kéo thay đổi khác.<br><br><b>Ví dụ:</b><br>年を取るにつれて、体力が落ちる。<br>→ Càng có tuổi, thể lực càng giảm.	jlpt-n2::grammar-105
～に次いで	<b>Ý nghĩa:</b> Sau…/đứng thứ hai sau…; xếp hạng hoặc thứ tự.<br><br><b>Ví dụ:</b><br>東京に次いで、大阪が大きい。<br>→ Sau Tokyo, Osaka là thành phố lớn.	jlpt-n2::grammar-105
～について	<b>Ý nghĩa:</b> Về/liên quan đến; nêu chủ đề.<br><br><b>Ví dụ:</b><br>日本の文化について調べる。<br>→ Tìm hiểu về văn hóa Nhật.	jlpt-n2::grammar-105
